"Item_Number","Title","End_Time","Price","Ruler","Year","Mint","YI_Num","Description","Obverse_Image","Reverse_Image","Obverse_Text","Reverse_Text","Obverse_URL","Reverse_URL"
"391561691308","SOL-Rum-Seljuqen-Kaykhusraw-III-Dirham-675-H-Kayseriye-DU693-","22. Sep. 2016 02:15:30 MESZ","EUR 33,50","","","","","","391561691308o.jpg","391561691308r.jpg","","","NzA0WDEzNzk=/z/SWYAAOSw8w1X2dXu","NzA0WDEzNzk=/z/SWYAAOSw8w1X2dXu"
"391561691023","SOL-Rum-Seljuqen-Kaykhusraw-III-Dirham-671-H-Kayseriye-o-Konya-DU690-","22. Sep. 2016 02:09:53 MESZ","EUR 15,00","","","","","","391561691023o.jpg","391561691023r.jpg","","","Njg4WDEzNjQ=/z/HtsAAOSwNRdX2dXg","Njg4WDEzNjQ=/z/HtsAAOSwNRdX2dXg"
"401186837720","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-656-H-PM476-","19. Sep. 2016 02:51:41 MESZ","EUR 48,39","","","","","","401186837720o.jpg","401186837720r.jpg","","","ODA0WDE2MDA=/z/fv4AAOSwxg5X1dno","ODA0WDE2MDA=/z/fv4AAOSwxg5X1dno"
"391557928244","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-654-H-PM438-","19. Sep. 2016 02:48:29 MESZ","EUR 21,50","","","","","","391557928244o.jpg","391557928244r.jpg","","","NzkwWDE2MDA=/z/ZMEAAOSwFV9X1dnf","NzkwWDE2MDA=/z/ZMEAAOSwFV9X1dnf"
"391557928213","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-653-H-PM481-","19. Sep. 2016 02:45:35 MESZ","EUR 41,50","","","","","","391557928213o.jpg","391557928213r.jpg","","","Nzg2WDE2MDA=/z/Y5MAAOSwFV9X1dnT","Nzg2WDE2MDA=/z/Y5MAAOSwFV9X1dnT"
"391557928188","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-652-H-PM469-","19. Sep. 2016 02:42:09 MESZ","EUR 30,50","","","","","","391557928188o.jpg","391557928188r.jpg","","","ODAzWDE2MDA=/z/L5EAAOSwgmJX1dnL","ODAzWDE2MDA=/z/L5EAAOSwgmJX1dnL"
"391557928165","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-650-H-CT427-","19. Sep. 2016 02:39:46 MESZ","EUR 41,50","","","","","","391557928165o.jpg","391557928165r.jpg","","","ODAzWDE2MDA=/z/LWsAAOSwGtRX1dnC","ODAzWDE2MDA=/z/LWsAAOSwGtRX1dnC"
"391557928130","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-649-H-PM479-","19. Sep. 2016 02:36:57 MESZ","EUR 37,37","","","","","","391557928130o.jpg","391557928130r.jpg","","","ODAzWDE2MDA=/z/CvYAAOSw9IpX1dm6","ODAzWDE2MDA=/z/CvYAAOSw9IpX1dm6"
"391557928098","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-648-H-PM477-","19. Sep. 2016 02:33:08 MESZ","EUR 32,32","","","","","","391557928098o.jpg","391557928098r.jpg","","","ODE0WDE2MDA=/z/A0MAAOSwvzRX1dmx","ODE0WDE2MDA=/z/A0MAAOSwvzRX1dmx"
"401186837340","SOL-Rum-Seljuqen-Izz-ad-Din-Kaykaus-II-Dirham-Konya-646-H-PM295-","19. Sep. 2016 02:30:11 MESZ","EUR 30,51","","","","","","401186837340o.jpg","401186837340r.jpg","","","ODAwWDE2MDA=/z/CPcAAOSw9IpX1dmo","ODAwWDE2MDA=/z/CPcAAOSw9IpX1dmo"
"391557096563","SOL-Rum-Seljuqen-Kaykhusraw-I-Kupfer-Fals-Malatya-Reiter-mit-Schwert-PK789-","18. Sep. 2016 00:09:45 MESZ","EUR 5,50","","","","","","391557096563o.jpg","391557096563r.jpg","","","NjYxWDEyNzA=/z/LtIAAOSwAuZX1FwJ","NjYxWDEyNzA=/z/LtIAAOSwAuZX1FwJ"
"401183999314","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-618-H-Izm-230-BA216-","14. Sep. 2016 01:31:20 MESZ","EUR 37,28","","","","","","401183999314o.jpg","401183999314r.jpg","","","NTkzWDExODI=/z/bfIAAOSwOdpXzz8~","NTkzWDExODI=/z/bfIAAOSwOdpXzz8~"
"401181429661","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Siwas-653-H-PM472-","12. Sep. 2016 02:06:00 MESZ","EUR 29,50","","","","","","401181429661o.jpg","401181429661r.jpg","","","ODA2WDE2MDA=/z/xJ0AAOSwi0RXyXsc","ODA2WDE2MDA=/z/xJ0AAOSwi0RXyXsc"
"401179825394","SOL-Rum-Seljuqen-Kaykhusraw-III-Dirham-674-H-Sarus-DU682-","07. Sep. 2016 01:43:53 MESZ","EUR 20,50","","","","","","401179825394o.jpg","401179825394r.jpg","","","Njg3WDE0MTY=/z/sbIAAOSwFdtXxg4x","Njg3WDE0MTY=/z/sbIAAOSwFdtXxg4x"
"391546067873","SOL-Rum-Seljuqen-Kaykhusraw-I-Kupfer-Fals-Reiter-Hennequin-1666-ff-CB455-","05. Sep. 2016 23:03:14 MESZ","EUR 8,00","","","","","","391546067873o.jpg","391546067873r.jpg","","","NTQxWDExODc=/z/-L4AAOSwOdpXxJ61","NTQxWDExODc=/z/-L4AAOSwOdpXxJ61"
"401178505525","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-653-H-PM434-","05. Sep. 2016 01:24:42 MESZ","EUR 23,20","","","","","","401178505525o.jpg","401178505525r.jpg","","","NzkyWDE2MDA=/z/UKMAAOSwFdtXw2IX","NzkyWDE2MDA=/z/UKMAAOSwFdtXw2IX"
"401175881106","SOL-Rum-Seljuqen-Kaykhusraw-III-Dirham-667-und-671-H-Lot-2-Sarus-DU676-","30. Aug. 2016 23:49:46 MESZ","EUR 60,89","","","","","","401175881106o.jpg","401175881106r.jpg","","","MTM4NlgxNDM2/z/bDoAAOSwV0RXvKup","MTM4NlgxNDM2/z/bDoAAOSwV0RXvKup"
"401175273910","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaykhusraw-Fals-al-Mustansir-DU666-","29. Aug. 2016 23:13:01 MESZ","EUR 36,39","","","","","","401175273910o.jpg","401175273910r.jpg","","","NjMxWDEzMDU=/z/BmgAAOSwHoFXu1xL","NjMxWDEzMDU=/z/BmgAAOSwHoFXu1xL"
"391540152748","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaykhusraw-Fals-al-Nasir-DU665-","29. Aug. 2016 23:10:41 MESZ","EUR 30,39","","","","","","391540152748o.jpg","391540152748r.jpg","","","NjQ4WDEyNjc=/z/AAsAAOSwgZ1Xu1xA","NjQ4WDEyNjc=/z/AAsAAOSwgZ1Xu1xA"
"391539320935","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Siwas-651-H-PM396-","28. Aug. 2016 23:20:55 MESZ","EUR 23,39","","","","","","391539320935o.jpg","391539320935r.jpg","","","ODAzWDE2MDA=/z/XNkAAOSw-itXugZi","ODAzWDE2MDA=/z/XNkAAOSw-itXugZi"
"401160501960","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-626-H-BA168-","19. Aug. 2016 22:54:55 MESZ","EUR 39,50","","","","","","401160501960o.jpg","401160501960r.jpg","","","NzcyWDE0ODU=/z/CioAAOSwtnpXl5QZ","NzcyWDE0ODU=/z/CioAAOSwtnpXl5QZ"
"391516826931","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-625-H-Izm-242-BA167-","19. Aug. 2016 22:51:04 MESZ","EUR 33,50","","","","","","391516826931o.jpg","391516826931r.jpg","","","NzA4WDE0MzE=/z/vdsAAOSwRgJXl5QQ","NzA4WDE0MzE=/z/vdsAAOSwRgJXl5QQ"
"401160501851","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-624-H-Izm-241-BA166-","19. Aug. 2016 22:48:43 MESZ","EUR 137,00","","","","","","401160501851o.jpg","401160501851r.jpg","","","NzMyWDE0Njc=/z/egAAAOSwdzVXl5QE","NzMyWDE0Njc=/z/egAAAOSwdzVXl5QE"
"401160367078","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Konya-617-6-H-BA162-","17. Aug. 2016 22:18:16 MESZ","EUR 55,89","","","","","","401160367078o.jpg","401160367078r.jpg","","","NzA2WDEzOTA=/z/fX8AAOSwIgNXl0cf","NzA2WDEzOTA=/z/fX8AAOSwIgNXl0cf"
"401160495615","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Dunaysir-625-H-BA169-","17. Aug. 2016 22:06:03 MESZ","EUR 86,00","","","","","","401160495615o.jpg","401160495615r.jpg","","","NzM3WDE0MjY=/z/uZUAAOSwENxXl5Bu","NzM3WDE0MjY=/z/uZUAAOSwENxXl5Bu"
"401160495684","SOL-Rum-Seljuqen-Kayyubad-I-bin-Kaikhusraw-Dirham-Siwas-628-H-BA171-","17. Aug. 2016 22:05:26 MESZ","EUR 55,55","","","","","","401160495684o.jpg","401160495684r.jpg","","","NjcyWDEzNDU=/z/8CgAAOSweXhXl5B3","NjcyWDEzNDU=/z/8CgAAOSweXhXl5B3"
"401167938719","SOL-Rum-Seljuqen-Mugith-ed-Din-Tughril-AG-Dinar-608-Erzerum-RAR-BA132-","16. Aug. 2016 22:48:20 MESZ","EUR 61,00","","","","","","401167938719o.jpg","401167938719r.jpg","","","Nzg3WDE2MDA=/z/hoIAAOSw-itXqdxi","Nzg3WDE2MDA=/z/hoIAAOSw-itXqdxi"
"391516838292","SOL-Rum-Seljuqen-Mugith-ed-Din-Tughril-AG-Dinar-613-Erzerum-RAR-BA138-","09. Aug. 2016 22:15:02 MESZ","EUR 76,76","","","","","","391516838292o.jpg","391516838292r.jpg","","","Nzg2WDE2MDA=/z/GdcAAOSw0fhXl5kq","Nzg2WDE2MDA=/z/GdcAAOSw0fhXl5kq"
"391517777703","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-654-H-PM375-","04. Aug. 2016 00:24:07 MESZ","EUR 15,00","","","","","","391517777703o.jpg","391517777703r.jpg","","","Nzc2WDE2MDA=/z/~aMAAOSwENxXmOgU","Nzc2WDE2MDA=/z/~aMAAOSwENxXmOgU"
"401153296195","SOL-Rum-Seljuqen-Izz-ad-Din-Kaykaus-II-Dirham-Siwas-646-H-Lot-2-PM350-","20. Jul. 2016 23:30:01 MESZ","EUR 41,41","","","","","","401153296195o.jpg","401153296195r.jpg","","","MTU2MVgxNjAw/z/v7QAAOSw2zlXhf-P","MTU2MVgxNjAw/z/v7QAAOSw2zlXhf-P"
"401189465912","SOL-Rum-Seljuqen-Masud-II-Dirham-68x-H-Siwas-BR6-","23. Sep. 2016 02:01:05 MESZ","EUR 12,75","","","","","","401189465912o.jpg","401189465912r.jpg","","","NjY2WDEzNzQ=/z/2sEAAOSw8w1X2yO2","NjY2WDEzNzQ=/z/2sEAAOSw8w1X2yO2"
"401139291033","SOL-Rum-Seljuqen-Mugith-ed-Din-Tughril-AG-Dinar-616-Erzerum-RAR-BA43-","26. Jun. 2016 02:05:08 MESZ","EUR 61,00","","","","","","401139291033o.jpg","401139291033r.jpg","","","NzQzWDE0NTk=/z/VAQAAOSwepJXZdMe","NzQzWDE0NTk=/z/VAQAAOSwepJXZdMe"
"401191659887","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-656-H-PM444-","26. Sep. 2016 23:00:58 MESZ","EUR 35,50","","","","","","401191659887o.jpg","401191659887r.jpg","","","ODA3WDE2MDA=/z/7fcAAOSwzaJX4Cnq","ODA3WDE2MDA=/z/7fcAAOSwzaJX4Cnq"
"401191659830","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-655-H-PM498-","26. Sep. 2016 22:57:04 MESZ","EUR 18,50","","","","","","401191659830o.jpg","401191659830r.jpg","","","ODA3WDE2MDA=/z/cPYAAOSwPCVX4Cng","ODA3WDE2MDA=/z/cPYAAOSwPCVX4Cng"
"401191659789","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-654-H-PM473-","26. Sep. 2016 22:54:48 MESZ","EUR 20,00","","","","","","401191659789o.jpg","401191659789r.jpg","","","Nzk5WDE2MDA=/z/rH0AAOSwTA9X4CnY","Nzk5WDE2MDA=/z/rH0AAOSwTA9X4CnY"
"391566924787","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-653-H-PM371-","26. Sep. 2016 22:51:05 MESZ","EUR 20,50","","","","","","391566924787o.jpg","391566924787r.jpg","","","NzkyWDE2MDA=/z/hs4AAOSwLnBX4CnN","NzkyWDE2MDA=/z/hs4AAOSwLnBX4CnN"
"401191659035","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-650-H-PM465-","26. Sep. 2016 22:45:11 MESZ","EUR 23,50","","","","","","401191659035o.jpg","401191659035r.jpg","","","NzgzWDE2MDA=/z/HLcAAOSwmfhX4Cm8","NzgzWDE2MDA=/z/HLcAAOSwmfhX4Cm8"
"401191658812","SOL-Rum-Seljuqen-3-Br-Kaykaus-Qilij-Arslan-Kayqubad-Dirham-Konya-649-H-PM480-","26. Sep. 2016 22:42:33 MESZ","EUR 19,00","","","","","","401191658812o.jpg","401191658812r.jpg","","","Nzg0WDE2MDA=/z/5NUAAOSwzaJX4Cmw","Nzg0WDE2MDA=/z/5NUAAOSwzaJX4Cmw"
"391566924368","SOL-Rum-Seljuqen-Izz-ad-Din-Kaykaus-II-Dirham-Konya-646-H-PM289-","26. Sep. 2016 22:39:33 MESZ","EUR 26,00","","","","","","391566924368o.jpg","391566924368r.jpg","","","Nzk5WDE2MDA=/z/4wkAAOSwzaJX4Cml","Nzk5WDE2MDA=/z/4wkAAOSwzaJX4Cml"
